Date,Price,Open,High,Low,Vol.,Change %
08/28/2019,7587.90,7536.70,7598.15,7500.22,127.12M,0.29%
08/27/2019,7566.03,7630.46,7640.68,7531.97,161.64M,-0.12%
08/26/2019,7575.02,7540.69,7577.77,7506.17,141.31M,1.47%
08/23/2019,7464.99,7658.48,7722.43,7442.93,226.23M,-3.15%
08/22/2019,7707.43,7750.98,7764.79,7649.28,134.14M,-0.33%
08/21/2019,7733.22,7731.75,7754.66,7706.57,114.96M,0.90%
08/20/2019,7664.47,7708.31,7731.31,7664.21,136.55M,-0.71%
08/19/2019,7719.32,7715.41,7740.74,7688.09,158.81M,1.52%
08/16/2019,7604.11,7548.90,7622.73,7548.90,172.43M,1.59%
08/15/2019,7484.89,7503.14,7523.50,7429.36,175.07M,-0.07%
08/14/2019,7490.13,7594.64,7621.70,7480.58,227.84M,-3.08%
08/13/2019,7728.15,7561.68,7778.34,7553.33,213.47M,2.20%
08/12/2019,7561.68,7597.19,7623.44,7528.95,166.70M,-1.11%
08/09/2019,7646.27,7684.56,7709.51,7591.14,177.03M,-1.02%
08/08/2019,7724.83,7608.03,7726.46,7576.82,220.27M,2.29%
08/07/2019,7551.90,7436.14,7569.90,7386.39,192.75M,0.41%
08/06/2019,7521.32,7492.02,7541.74,7432.31,188.95M,1.42%
08/05/2019,7415.69,7510.02,7528.90,7356.27,260.46M,-3.60%
08/02/2019,7692.80,7740.91,7755.09,7645.18,195.78M,-1.39%
08/01/2019,7801.15,7866.60,8000.94,7769.02,229.35M,-0.61%
07/31/2019,7848.78,7972.76,7979.20,7774.93,241.20M,-1.30%
07/30/2019,7952.47,7927.56,7983.11,7923.45,145.34M,-0.46%
07/29/2019,7989.08,8010.05,8010.05,7939.98,166.74M,-0.35%
07/26/2019,8016.95,7992.12,8027.18,7986.72,166.61M,1.10%
07/25/2019,7929.87,7979.14,7983.96,7921.21,176.53M,-1.01%
07/24/2019,8010.60,7928.78,8010.83,7926.98,169.25M,0.70%
07/23/2019,7954.56,7946.05,7955.09,7895.05,138.29M,0.63%
07/22/2019,7905.12,7862.38,7918.47,7862.27,149.00M,0.90%
07/19/2019,7834.90,7944.86,7950.23,7832.39,177.80M,-0.88%
07/18/2019,7904.13,7850.12,7912.33,7827.49,156.44M,0.19%
07/17/2019,7888.76,7927.91,7941.10,7887.98,144.40M,-0.48%
07/16/2019,7927.08,7958.44,7965.76,7904.95,139.65M,-0.50%
07/15/2019,7966.93,7961.07,7969.79,7940.45,149.41M,0.30%
07/12/2019,7943.24,7908.58,7944.08,7900.39,178.33M,0.59%
07/11/2019,7896.78,7918.65,7934.60,7873.16,149.72M,-0.08%
07/10/2019,7903.40,7869.73,7923.93,7858.68,165.08M,0.98%
07/09/2019,7826.86,7748.29,7833.93,7748.23,146.88M,0.53%
07/08/2019,7785.79,7790.46,7792.20,7756.11,143.85M,-0.71%
07/05/2019,7841.30,7806.07,7854.71,7774.59,125.48M,-0.21%
07/03/2019,7857.69,7819.06,7857.69,7811.29,111.14M,0.74%
07/02/2019,7799.82,7763.03,7800.47,7746.01,139.65M,0.41%
07/01/2019,7768.14,7816.56,7820.81,7735.67,182.63M,1.27%
06/28/2019,7671.07,7674.52,7682.26,7639.44,318.50M,0.18%
06/27/2019,7657.05,7656.68,7672.98,7636.72,150.21M,0.39%
06/26/2019,7627.05,7642.92,7688.64,7616.91,192.60M,0.47%
06/25/2019,7591.54,7720.91,7723.04,7584.16,173.04M,-1.70%
06/24/2019,7723.02,7737.01,7746.68,7720.78,153.06M,-0.07%
06/21/2019,7728.78,7719.42,7772.53,7708.24,385.16M,-0.12%
06/20/2019,7738.06,7770.17,7770.61,7681.43,170.38M,0.92%
06/19/2019,7667.74,7652.52,7681.56,7606.28,166.28M,0.42%
06/18/2019,7635.40,7606.61,7689.08,7595.59,197.02M,1.45%
06/17/2019,7526.52,7500.28,7546.99,7492.17,147.03M,0.63%
06/14/2019,7479.11,7476.47,7500.74,7454.87,152.29M,-0.42%
06/13/2019,7510.68,7500.85,7530.90,7487.09,140.05M,0.51%
06/12/2019,7472.29,7493.55,7507.52,7459.20,141.90M,-0.55%
06/11/2019,7513.85,7584.75,7595.57,7489.99,162.20M,0.16%
06/10/2019,7501.93,7472.60,7573.00,7468.16,176.90M,1.14%
06/07/2019,7417.29,7315.33,7445.99,7309.01,176.53M,1.94%
06/06/2019,7275.93,7229.86,7293.22,7201.59,172.72M,0.76%
06/05/2019,7220.90,7230.81,7235.23,7146.43,181.76M,0.76%
06/04/2019,7166.75,7056.18,7169.79,7023.10,217.17M,2.70%
06/03/2019,6978.02,7110.34,7126.43,6936.68,245.98M,-2.10%
05/31/2019,7127.96,7148.71,7183.23,7125.97,183.95M,-1.62%
05/30/2019,7245.40,7234.83,7262.77,7204.42,135.81M,0.40%
05/29/2019,7216.86,7222.55,7254.20,7176.67,195.44M,-0.85%
05/28/2019,7278.38,7321.27,7362.29,7274.70,293.46M,-0.31%
05/24/2019,7300.96,7353.97,7371.30,7294.10,143.59M,-0.10%
05/23/2019,7307.93,7331.67,7337.47,7261.46,218.84M,-1.52%
05/22/2019,7420.66,7413.84,7458.11,7410.72,153.96M,-0.41%
05/21/2019,7451.02,7442.31,7472.71,7417.07,164.74M,1.01%
05/20/2019,7376.70,7391.73,7424.59,7351.92,211.42M,-1.69%
05/17/2019,7503.68,7513.15,7605.67,7496.92,212.22M,-1.01%
05/16/2019,7580.14,7509.90,7627.03,7502.76,189.21M,1.02%
05/15/2019,7503.25,7354.82,7524.22,7353.90,172.93M,1.37%
05/14/2019,7401.88,7366.64,7449.02,7337.94,185.93M,1.06%
05/13/2019,7324.13,7385.55,7433.92,7303.64,253.31M,-3.46%
05/10/2019,7586.53,7556.04,7623.01,7426.75,198.03M,0.05%
05/09/2019,7582.75,7525.81,7605.03,7472.71,200.57M,-0.46%
05/08/2019,7617.55,7623.32,7678.82,7593.75,182.20M,-0.30%
05/07/2019,7640.15,7713.49,7743.06,7572.61,234.70M,-1.98%
05/06/2019,7794.09,7662.92,7804.55,7662.92,170.54M,-0.66%
05/03/2019,7845.73,7784.29,7847.52,7772.44,168.29M,1.58%
05/02/2019,7724.06,7751.64,7791.51,7672.54,182.85M,-0.36%
05/01/2019,7751.85,7828.14,7851.03,7749.74,186.86M,-0.38%
04/30/2019,7781.46,7769.30,7792.32,7726.07,195.63M,-0.73%
04/29/2019,7839.04,7825.64,7851.85,7812.97,143.98M,0.16%
04/26/2019,7826.68,7791.15,7826.89,7742.60,187.50M,0.12%
04/25/2019,7816.92,7850.71,7851.98,7778.23,192.12M,0.42%
04/24/2019,7784.41,7813.02,7827.05,7783.59,180.44M,-0.34%
04/23/2019,7810.71,7724.17,7819.34,7719.09,171.31M,1.26%
04/22/2019,7713.49,7658.37,7715.33,7653.89,129.12M,0.31%
04/18/2019,7689.72,7688.93,7694.18,7647.40,188.48M,0.12%
04/17/2019,7680.72,7705.32,7715.07,7659.85,198.94M,0.34%
04/16/2019,7654.73,7651.19,7670.40,7631.64,165.46M,0.34%
04/15/2019,7629.12,7630.60,7636.81,7578.54,129.62M,0.01%
04/12/2019,7628.15,7624.15,7630.52,7596.56,139.85M,0.44%
04/11/2019,7594.89,7621.40,7621.40,7580.70,128.38M,-0.22%
04/10/2019,7611.49,7581.39,7613.41,7573.28,135.38M,0.57%
04/09/2019,7568.49,7571.88,7596.75,7555.62,154.64M,-0.41%
04/08/2019,7599.74,7565.06,7602.08,7536.42,141.44M,0.28%
04/05/2019,7578.84,7564.27,7581.90,7554.91,147.63M,0.51%
04/04/2019,7540.57,7542.16,7571.13,7496.30,164.96M,-0.06%
04/03/2019,7544.97,7538.17,7589.69,7520.40,218.60M,0.60%
04/02/2019,7499.64,7473.51,7507.05,7461.51,152.97M,0.28%
04/01/2019,7478.42,7450.81,7481.84,7422.44,166.95M,1.35%
03/29/2019,7378.77,7377.77,7381.69,7333.17,201.37M,0.80%
03/28/2019,7320.47,7325.06,7346.04,7277.69,138.74M,0.17%
03/27/2019,7308.19,7364.47,7376.99,7252.06,178.22M,-0.58%
03/26/2019,7351.15,7378.23,7417.26,7314.38,172.87M,0.47%
03/25/2019,7316.96,7299.93,7342.51,7265.28,168.62M,-0.12%
03/22/2019,7326.06,7458.44,7482.35,7323.52,219.57M,-2.23%
03/21/2019,7493.27,7356.94,7505.41,7356.94,220.56M,1.52%
03/20/2019,7380.75,7348.99,7422.76,7318.42,202.54M,0.43%
03/19/2019,7349.28,7357.58,7390.29,7321.93,236.91M,0.31%
03/18/2019,7326.28,7311.63,7348.69,7293.85,179.30M,0.26%
03/15/2019,7306.99,7274.14,7331.30,7265.64,456.55M,0.88%
03/14/2019,7243.01,7257.31,7267.94,7240.96,195.34M,-0.19%
03/13/2019,7256.98,7231.05,7292.86,7229.88,199.87M,0.77%
03/12/2019,7201.28,7176.23,7219.41,7166.95,175.01M,0.52%
03/11/2019,7164.02,7050.05,7166.93,7049.56,171.05M,2.11%
03/08/2019,7015.69,6940.90,7018.92,6940.72,177.75M,-0.16%
03/07/2019,7026.88,7089.63,7097.91,7001.81,182.76M,-1.20%
03/06/2019,7112.47,7156.24,7162.24,7104.55,164.73M,-0.62%
03/05/2019,7156.78,7156.66,7178.30,7120.69,181.03M,0.08%
03/04/2019,7150.83,7193.88,7205.94,7073.40,200.62M,-0.01%
03/01/2019,7151.57,7152.08,7159.96,7101.07,182.81M,0.76%
02/28/2019,7097.52,7093.20,7125.92,7081.92,231.61M,-0.27%
02/27/2019,7117.01,7095.75,7125.78,7045.41,166.32M,-0.09%
02/26/2019,7123.22,7098.97,7144.65,7087.14,162.75M,0.11%
02/25/2019,7115.43,7144.34,7161.73,7111.78,179.06M,0.35%
02/22/2019,7090.62,7055.20,7094.29,7050.01,197.94M,0.79%
02/21/2019,7035.16,7047.08,7063.07,7001.80,158.19M,-0.38%
02/20/2019,7062.34,7070.23,7096.15,7027.37,169.85M,-0.06%
02/19/2019,7066.61,7033.37,7089.10,7032.78,150.46M,0.16%
02/15/2019,7055.18,7066.38,7073.99,7022.30,202.53M,0.47%
02/14/2019,7022.42,6986.51,7047.88,6969.69,168.00M,0.09%
02/13/2019,7015.88,7038.32,7062.58,7009.73,168.57M,0.02%
02/12/2019,7014.67,6960.55,7021.76,6948.33,188.91M,1.53%
02/11/2019,6909.19,6941.26,6958.33,6893.80,166.33M,-0.06%
02/08/2019,6913.13,6843.33,6914.56,6836.70,168.04M,0.12%
02/07/2019,6904.98,6934.33,6954.77,6854.35,204.46M,-1.32%
02/06/2019,6997.62,7023.89,7034.94,6969.83,193.60M,-0.37%
02/05/2019,7023.52,6969.37,7029.77,6967.94,206.73M,0.91%
02/04/2019,6959.96,6876.56,6960.97,6872.60,177.35M,1.23%
02/01/2019,6875.52,6872.73,6921.95,6857.31,220.67M,-0.45%
01/31/2019,6906.84,6840.93,6936.34,6837.92,327.55M,1.45%
01/30/2019,6807.91,6708.56,6826.92,6688.33,246.70M,2.64%
01/29/2019,6632.79,6695.71,6701.47,6613.42,183.31M,-0.96%
01/28/2019,6697.09,6691.84,6697.53,6644.31,216.55M,-1.33%
01/25/2019,6787.37,6755.67,6800.97,6733.32,246.85M,1.27%
01/24/2019,6702.55,6680.34,6710.73,6656.52,230.49M,0.66%
01/23/2019,6658.76,6689.08,6712.86,6584.50,197.17M,0.18%
01/22/2019,6646.81,6736.65,6738.57,6603.56,246.40M,-2.03%
01/18/2019,6784.61,6771.52,6816.23,6727.94,253.24M,0.98%
01/17/2019,6718.45,6646.19,6747.28,6637.10,171.13M,0.75%
01/16/2019,6668.56,6677.38,6720.40,6665.05,175.73M,-0.02%
01/15/2019,6669.64,6571.15,6674.53,6567.32,173.90M,1.97%
01/14/2019,6541.04,6536.37,6566.87,6512.64,177.78M,-0.91%
01/11/2019,6601.40,6579.89,6604.56,6562.04,173.53M,-0.30%
01/10/2019,6620.94,6551.05,6625.11,6517.55,192.69M,0.31%
01/09/2019,6600.69,6576.54,6631.06,6549.44,223.36M,0.75%
01/08/2019,6551.85,6555.91,6574.73,6457.00,219.26M,0.98%
01/07/2019,6488.25,6434.55,6521.44,6412.98,224.76M,1.02%
01/04/2019,6422.67,6250.05,6445.19,6234.59,272.84M,4.48%
01/03/2019,6147.13,6274.76,6292.68,6139.40,286.07M,-3.36%
01/02/2019,6360.87,6198.68,6394.73,6198.68,202.73M,0.49%
12/31/2018,6329.97,6354.85,6365.39,6273.94,192.95M,0.71%
12/28/2018,6285.27,6326.62,6388.36,6233.69,191.43M,-0.05%
12/27/2018,6288.30,6168.60,6291.99,6043.44,244.42M,0.41%
12/26/2018,6262.77,5969.07,6263.82,5921.86,271.11M,6.16%
12/24/2018,5899.35,5994.08,6075.17,5895.12,171.72M,-2.43%
12/21/2018,6046.56,6293.05,6308.31,6013.98,630.18M,-3.15%
12/20/2018,6243.19,6312.72,6380.97,6161.85,308.29M,-1.57%
12/19/2018,6342.97,6480.31,6575.39,6284.72,288.81M,-2.29%
12/18/2018,6491.52,6503.12,6551.04,6434.60,228.70M,0.67%
12/17/2018,6448.39,6570.99,6621.63,6399.55,240.32M,-2.22%
12/14/2018,6594.96,6679.91,6710.41,6585.31,205.50M,-2.56%
12/13/2018,6767.97,6805.70,6833.78,6724.04,169.28M,0.06%
12/12/2018,6763.96,6800.55,6867.66,6761.78,192.14M,0.89%
12/11/2018,6704.24,6782.41,6788.47,6650.83,180.72M,0.32%
12/10/2018,6682.74,6603.36,6710.39,6534.33,200.80M,1.05%
12/07/2018,6613.27,6806.63,6849.38,6594.54,222.93M,-3.30%
12/06/2018,6838.85,6652.13,6840.49,6630.82,258.85M,0.64%
12/04/2018,6795.21,7026.81,7045.68,6785.85,258.46M,-3.78%
12/03/2018,7062.13,7106.84,7106.99,7013.20,233.91M,1.63%
11/30/2018,6949.01,6902.24,6951.13,6872.29,339.76M,0.82%
11/29/2018,6892.40,6890.84,6938.02,6839.45,166.57M,-0.30%
11/28/2018,6913.33,6756.13,6914.79,6713.29,219.98M,3.17%
11/27/2018,6701.04,6639.39,6715.40,6609.08,173.62M,0.34%
11/26/2018,6678.34,6616.79,6679.91,6590.89,179.09M,2.31%
11/23/2018,6527.35,6525.02,6591.56,6524.55,96.20M,-0.73%
11/21/2018,6575.66,6608.12,6639.37,6566.31,179.41M,0.75%
11/20/2018,6526.96,6475.68,6614.01,6442.36,273.24M,-1.75%
11/19/2018,6642.92,6832.25,6841.44,6623.37,241.71M,-3.26%
11/16/2018,6867.02,6823.03,6898.13,6797.43,269.51M,-0.34%
11/15/2018,6890.45,6750.63,6908.82,6702.42,227.81M,1.78%
11/14/2018,6769.87,6896.19,6916.10,6736.18,205.78M,-0.89%
11/13/2018,6830.91,6858.59,6951.44,6811.68,196.22M,0.03%
11/12/2018,6829.10,6990.37,6998.80,6819.38,196.51M,-2.98%
11/09/2018,7039.15,7095.45,7104.39,6982.89,201.79M,-1.67%
11/08/2018,7158.59,7176.19,7192.32,7125.14,180.86M,-0.62%
11/07/2018,7203.13,7068.50,7205.96,7057.71,190.61M,3.07%
11/06/2018,6988.85,6939.13,7024.78,6928.00,161.77M,0.75%
11/05/2018,6937.09,6946.15,6952.93,6859.80,178.39M,-0.40%
11/02/2018,6965.29,7042.30,7085.27,6909.07,254.01M,-1.47%
11/01/2018,7069.17,6980.79,7071.84,6932.21,226.56M,1.47%
10/31/2018,6967.10,6933.11,7030.51,6924.09,268.15M,2.31%
10/30/2018,6810.12,6673.84,6816.27,6652.53,267.33M,1.43%
10/29/2018,6713.90,6954.69,6973.19,6574.74,255.79M,-2.02%
10/26/2018,6852.40,6804.69,6976.94,6743.77,290.88M,-2.34%
10/25/2018,7016.39,6891.27,7063.93,6866.75,243.29M,3.35%
10/24/2018,6789.15,7101.85,7117.34,6777.47,267.79M,-4.63%
10/23/2018,7118.67,7002.69,7149.13,6933.56,218.17M,-0.32%
10/22/2018,7141.21,7146.03,7193.72,7088.90,169.56M,0.48%
10/19/2018,7107.23,7169.45,7227.96,7080.74,214.45M,-0.12%
10/18/2018,7116.09,7250.93,7251.54,7081.89,193.62M,-2.23%
10/17/2018,7278.63,7310.00,7311.85,7205.76,166.98M,0.03%
10/16/2018,7276.43,7141.67,7291.26,7133.29,176.56M,2.94%
10/15/2018,7068.67,7129.31,7144.16,7047.47,167.30M,-1.24%
10/12/2018,7157.21,7150.21,7179.03,7019.89,236.56M,2.77%
10/11/2018,6964.03,7013.48,7120.10,6892.89,298.37M,-1.14%
10/10/2018,7044.50,7319.81,7329.24,7042.06,273.42M,-4.44%
10/09/2018,7371.61,7352.44,7430.36,7339.86,167.88M,0.26%
10/08/2018,7352.82,7356.54,7415.54,7267.02,172.27M,-0.62%
10/05/2018,7399.01,7482.04,7510.45,7327.44,183.08M,-1.21%
10/04/2018,7490.00,7603.01,7608.24,7436.26,180.33M,-1.93%
10/03/2018,7637.43,7663.09,7676.90,7625.60,149.01M,0.12%
10/02/2018,7628.28,7632.37,7685.36,7610.24,158.24M,-0.22%
10/01/2018,7645.45,7673.00,7700.56,7627.47,151.99M,0.23%
09/28/2018,7627.65,7612.65,7649.30,7598.69,175.66M,-0.03%
09/27/2018,7629.57,7600.35,7657.80,7596.96,143.89M,0.88%
09/26/2018,7563.09,7563.96,7637.62,7553.26,166.80M,0.00%
09/25/2018,7563.19,7552.02,7568.17,7525.19,155.83M,0.19%
09/24/2018,7548.75,7477.45,7554.95,7447.23,186.58M,0.23%
09/21/2018,7531.07,7587.39,7603.86,7522.12,544.50M,-0.50%
09/20/2018,7569.03,7534.02,7582.43,7523.87,162.96M,1.05%
09/19/2018,7490.32,7498.24,7513.34,7441.56,134.09M,-0.05%
09/18/2018,7494.40,7440.86,7531.20,7436.53,150.61M,0.80%
09/17/2018,7434.73,7522.59,7533.92,7427.79,149.27M,-1.47%
09/14/2018,7545.50,7575.38,7581.30,7515.04,140.52M,-0.21%
09/13/2018,7561.69,7535.23,7578.76,7531.66,160.62M,0.98%
09/12/2018,7488.06,7493.38,7501.24,7422.91,176.59M,-0.26%
09/11/2018,7507.87,7415.09,7519.45,7401.72,157.89M,0.81%
09/10/2018,7447.68,7466.76,7473.75,7410.74,155.28M,0.23%
09/07/2018,7430.26,7402.19,7489.40,7400.99,178.47M,-0.31%
09/06/2018,7453.17,7527.22,7532.30,7405.32,182.85M,-0.93%
09/05/2018,7523.26,7600.95,7607.18,7498.38,197.38M,-1.30%
09/04/2018,7622.32,7629.34,7643.45,7581.35,165.09M,-0.42%
08/31/2018,7654.55,7634.44,7676.46,7628.54,170.08M,0.16%
08/30/2018,7642.67,7645.11,7691.10,7619.73,138.40M,-0.23%
08/29/2018,7660.18,7585.13,7661.95,7583.52,127.26M,1.19%
08/28/2018,7570.25,7580.85,7588.72,7556.71,130.92M,0.15%
08/27/2018,7559.13,7527.37,7560.76,7512.02,130.11M,0.98%
08/24/2018,7485.40,7443.71,7489.54,7442.99,126.50M,0.97%
08/23/2018,7413.84,7420.31,7465.87,7405.40,131.43M,-0.14%
08/22/2018,7424.60,7379.84,7434.48,7374.69,114.59M,0.37%
08/21/2018,7397.23,7393.46,7441.42,7388.38,142.34M,0.35%
08/20/2018,7371.42,7393.57,7395.75,7343.47,141.46M,-0.08%
08/17/2018,7377.54,7352.63,7394.94,7312.65,177.01M,0.04%
08/16/2018,7374.30,7409.61,7422.83,7361.88,168.14M,0.27%
08/15/2018,7354.66,7385.67,7409.48,7308.52,190.30M,-1.24%
08/14/2018,7447.17,7430.45,7455.42,7390.00,134.44M,0.62%
08/13/2018,7401.17,7420.18,7468.82,7398.53,129.62M,-0.10%
08/10/2018,7408.30,7409.05,7436.69,7382.83,139.31M,-0.79%
08/09/2018,7466.96,7467.51,7498.37,7458.56,133.85M,-0.03%
08/08/2018,7469.55,7454.42,7486.21,7435.77,124.92M,0.09%
08/07/2018,7462.65,7459.32,7478.96,7443.88,146.62M,0.32%
08/06/2018,7438.99,7390.81,7439.55,7381.58,142.43M,0.59%
08/03/2018,7395.49,7389.36,7395.49,7356.33,147.40M,0.32%
08/02/2018,7372.15,7221.35,7380.56,7221.35,169.47M,1.36%
08/01/2018,7272.89,7269.20,7294.80,7234.64,178.96M,0.57%
07/31/2018,7231.98,7219.67,7272.96,7179.41,191.39M,0.54%
07/30/2018,7193.10,7292.72,7299.07,7158.78,173.64M,-1.42%
07/27/2018,7296.78,7443.24,7443.24,7255.32,190.70M,-1.40%
07/26/2018,7400.75,7404.56,7430.11,7385.72,217.54M,-1.44%
07/25/2018,7508.59,7406.10,7511.39,7405.64,171.18M,1.38%
07/24/2018,7406.25,7455.51,7475.99,7375.74,154.42M,0.47%
07/23/2018,7371.78,7335.42,7376.82,7301.34,134.46M,0.29%
07/20/2018,7350.23,7379.13,7398.59,7343.37,179.35M,-0.03%
07/19/2018,7352.36,7364.66,7388.99,7344.33,159.59M,-0.51%
07/18/2018,7390.13,7407.25,7411.24,7368.36,145.78M,-0.19%
07/17/2018,7403.89,7291.48,7418.43,7288.30,143.57M,0.63%
07/16/2018,7357.90,7381.03,7390.64,7346.34,136.18M,-0.24%
07/13/2018,7375.82,7372.28,7387.74,7348.96,139.23M,0.13%
07/12/2018,7366.25,7276.38,7368.72,7274.16,168.21M,1.69%
07/11/2018,7243.98,7221.66,7271.12,7220.23,151.84M,-0.53%
07/10/2018,7282.60,7287.05,7297.79,7257.49,123.21M,0.09%
07/09/2018,7276.00,7251.18,7277.57,7221.32,137.75M,0.95%
07/06/2018,7207.33,7114.17,7217.00,7106.10,143.87M,1.50%
07/05/2018,7101.05,7064.00,7105.54,7025.24,153.26M,1.23%
07/03/2018,7014.55,7121.71,7122.45,7009.51,109.02M,-1.17%
07/02/2018,7097.82,6979.54,7099.27,6969.16,148.86M,0.81%
06/29/2018,7040.80,7071.49,7101.82,7031.40,193.84M,0.13%
06/28/2018,7031.60,6963.37,7055.25,6950.23,178.96M,0.89%
06/27/2018,6969.67,7096.60,7128.77,6968.30,182.46M,-1.39%
06/26/2018,7068.19,7061.23,7108.45,7040.06,171.74M,0.43%
06/25/2018,7038.17,7131.05,7144.28,6976.96,217.24M,-2.21%
06/22/2018,7197.51,7239.72,7239.75,7177.46,264.94M,-0.28%
06/21/2018,7217.49,7304.05,7308.26,7203.93,174.65M,-0.87%
06/20/2018,7280.70,7264.85,7309.99,7256.87,182.49M,0.73%
06/19/2018,7228.04,7158.80,7229.98,7138.02,182.91M,-0.32%
06/18/2018,7251.41,7201.18,7256.43,7186.16,164.21M,-0.06%
06/15/2018,7255.76,7245.16,7268.84,7220.97,429.89M,-0.33%
06/14/2018,7279.59,7233.70,7291.31,7233.70,174.44M,1.03%
06/13/2018,7205.26,7219.58,7261.17,7193.02,186.65M,-0.05%
06/12/2018,7209.18,7181.67,7214.49,7173.76,149.87M,0.57%
06/11/2018,7168.48,7149.65,7187.45,7146.09,139.97M,0.22%
06/08/2018,7152.62,7121.76,7161.92,7100.73,150.44M,0.00%
06/07/2018,7152.83,7212.43,7212.43,7115.85,164.79M,-0.79%
06/06/2018,7210.08,7180.24,7212.45,7140.91,161.09M,0.60%
06/05/2018,7166.75,7162.41,7179.82,7137.13,153.10M,0.32%
06/04/2018,7143.57,7099.50,7146.77,7099.09,146.84M,0.84%
06/01/2018,7083.93,7010.08,7084.84,7008.02,157.86M,1.67%
05/31/2018,6967.73,6969.93,7016.42,6955.99,278.87M,-0.12%
05/30/2018,6976.37,6955.59,6987.63,6938.02,148.49M,0.72%
05/29/2018,6926.54,6928.49,6964.65,6887.12,165.70M,-0.49%
05/25/2018,6960.92,6951.47,6982.52,6941.85,124.10M,0.16%
05/24/2018,6949.70,6951.52,6963.68,6882.57,139.44M,-0.06%
05/23/2018,6953.63,6847.27,6954.70,6846.94,152.02M,0.87%
05/22/2018,6893.62,6934.70,6947.43,6883.74,144.22M,-0.17%
05/21/2018,6905.53,6920.32,6948.27,6876.35,147.23M,0.57%
05/18/2018,6866.25,6876.65,6897.91,6857.58,164.89M,-0.51%
05/17/2018,6901.63,6905.75,6952.98,6869.39,139.33M,-0.41%
05/16/2018,6929.97,6892.89,6944.54,6891.65,143.62M,0.60%
05/15/2018,6888.54,6909.32,6912.04,6852.73,171.47M,-1.09%
05/14/2018,6964.37,6977.35,7008.26,6954.64,152.21M,0.17%
05/11/2018,6952.56,6948.87,6969.30,6923.61,164.10M,-0.16%
05/10/2018,6963.55,6909.18,6966.93,6906.77,148.39M,1.02%
05/09/2018,6893.21,6830.55,6895.93,6807.40,162.61M,1.14%
05/08/2018,6815.48,6813.91,6830.87,6770.30,170.72M,-0.09%
05/07/2018,6821.87,6803.45,6846.46,6796.05,160.56M,0.78%
05/04/2018,6769.12,6618.70,6783.36,6612.39,172.87M,1.89%
05/03/2018,6643.48,6608.70,6667.29,6539.86,190.16M,-0.02%
05/02/2018,6644.48,6694.52,6715.96,6637.96,185.67M,-0.56%
05/01/2018,6681.96,6592.93,6685.41,6578.26,154.32M,1.16%
04/30/2018,6605.57,6669.44,6712.50,6593.60,193.47M,-0.76%
04/27/2018,6656.35,6748.59,6750.78,6619.26,185.61M,0.10%
04/26/2018,6649.65,6606.61,6673.65,6579.12,200.59M,2.08%
04/25/2018,6513.94,6514.32,6540.76,6426.57,173.26M,0.08%
04/24/2018,6509.05,6680.88,6688.89,6464.74,199.97M,-2.10%
04/23/2018,6648.80,6699.16,6721.65,6613.55,152.36M,-0.28%
04/20/2018,6667.75,6754.68,6757.68,6642.83,203.20M,-1.58%
04/19/2018,6774.89,6793.07,6815.04,6749.07,159.27M,-0.85%
04/18/2018,6833.21,6824.58,6856.96,6788.32,140.49M,0.25%
04/17/2018,6816.37,6738.65,6834.31,6729.79,150.89M,2.12%
04/16/2018,6675.18,6675.92,6699.76,6633.08,132.24M,0.71%
04/13/2018,6628.34,6696.02,6703.31,6598.34,137.03M,-0.42%
04/12/2018,6656.26,6627.32,6682.69,6618.81,149.12M,1.11%
04/11/2018,6583.44,6578.84,6650.29,6574.88,141.66M,-0.49%
04/10/2018,6615.87,6585.52,6639.97,6534.89,186.05M,2.22%
04/09/2018,6472.34,6488.48,6604.26,6466.04,173.88M,0.61%
04/06/2018,6433.21,6514.48,6587.36,6402.03,212.08M,-2.45%
04/05/2018,6594.84,6619.22,6632.21,6550.28,173.51M,0.53%
04/04/2018,6560.06,6326.54,6578.56,6326.54,201.26M,1.57%
04/03/2018,6458.83,6448.05,6485.27,6343.90,194.78M,1.06%
04/02/2018,6390.84,6528.23,6560.95,6322.60,238.54M,-2.89%
03/29/2018,6581.13,6493.51,6640.76,6435.67,261.08M,1.86%
03/28/2018,6460.81,6488.02,6559.88,6410.04,235.65M,-1.06%
03/27/2018,6529.84,6791.39,6793.50,6479.56,230.34M,-3.32%
03/26/2018,6753.83,6644.40,6760.65,6538.79,231.05M,3.78%
03/23/2018,6508.09,6683.19,6708.58,6507.84,235.62M,-2.61%
03/22/2018,6682.26,6763.94,6809.94,6679.35,209.24M,-2.50%
03/21/2018,6853.45,6863.29,6930.70,6828.88,181.69M,-0.47%
03/20/2018,6885.92,6871.09,6902.23,6845.85,175.19M,0.31%
03/19/2018,6864.88,6945.97,6949.02,6806.16,214.56M,-2.21%
03/16/2018,7019.95,7058.12,7061.67,7011.69,381.00M,-0.16%
03/15/2018,7030.97,7050.66,7075.55,7010.01,146.85M,-0.14%
03/14/2018,7040.98,7077.85,7084.07,7012.57,178.32M,-0.08%
03/13/2018,7046.51,7172.25,7186.09,7025.82,196.08M,-1.19%
03/12/2018,7131.12,7122.47,7156.25,7108.04,175.89M,0.42%
03/09/2018,7101.18,7014.84,7101.31,7007.30,177.20M,1.93%
03/08/2018,6966.43,6955.85,6971.00,6931.35,161.59M,0.53%
03/07/2018,6929.39,6855.57,6935.48,6850.91,171.30M,0.24%
